track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2N8b6fVhlEfI5jObBLQF8k,Nomade Orquestra,Nômade Orquestra,Samurai,17.0,358947.0,False,0.603,0.67,7.0,-8.638,0.0,0.0446,0.504,0.824,0.081,0.314,94.01,4.0,afrobeat
5x790rgT6jBLWKiWo2EeKU,Ocote Soul Sounds,Coconut Rock,Coconut Rock,16.0,195952.0,False,0.796,0.904,7.0,-10.571,0.0,0.106,0.503,0.531,0.675,0.762,88.001,4.0,afrobeat
2C68iHWkQU0S8O2F1F0nqy,Sharyn;Triple O,In Full Bloom,Life,17.0,249102.0,False,0.666,0.565,1.0,-9.782,1.0,0.389,0.0722,0.0,0.104,0.263,180.071,4.0,afrobeat
3UhgLTSdfCO6MCEOnjchNx,La Misa Negra,La Misa Negra,Tierra,17.0,74520.0,False,0.629,0.577,11.0,-6.696,1.0,0.0412,0.0259,0.784,0.078,0.193,120.042,4.0,afrobeat
2dm8zEG6pMfPJH6OffiHFJ,Maga Bo;BNegão,Quilombo do Futuro,Tempos Insanos,18.0,123901.0,False,0.871,0.889,6.0,-7.84,0.0,0.394,0.0218,4.07e-05,0.336,0.557,99.926,4.0,afrobeat
66BiFRIcXMTc1zxbU3Sh9a,Calle 13,Residente o Visitante,A Limpiar El Sucio,20.0,253426.0,True,0.618,0.825,2.0,-6.014,1.0,0.29,0.484,0.0,0.139,0.896,79.439,4.0,afrobeat
5i2F9XzhI2nFcoxOOENe93,The Poets Of Rhythm,Discern / Define,The Jaunt,18.0,190680.0,False,0.739,0.58,5.0,-6.879,1.0,0.0669,0.173,0.811,0.0761,0.626,108.304,4.0,afrobeat
1l0rlELGQxoCAjaUer7jXw,Bacao Rhythm & Steel Band,The Serpents Mouth,Touchdown,18.0,154624.0,False,0.81,0.621,7.0,-6.077,0.0,0.0472,0.0264,0.816,0.201,0.837,95.911,4.0,afrobeat
6AYmNlxHIzmAW7mYeaqpNo,Metá Metá,M M 3,Ossanyn,18.0,283308.0,False,0.454,0.636,5.0,-7.768,0.0,0.0314,0.271,0.824,0.108,0.455,138.448,4.0,afrobeat
2dowoN9yWHcP9yuOSbVSBm,Whitefield Brothers,In The Raw,Sol Walk,18.0,211226.0,False,0.7,0.933,5.0,-4.084,1.0,0.0605,0.166,0.195,0.0501,0.863,115.711,4.0,afrobeat
7rUxkhbAsfGNg3YOqwwX4R,Jor'dan Armstrong,God Got Me,God Got Me,18.0,175856.0,False,0.787,0.726,7.0,-5.637,1.0,0.164,0.0719,0.00313,0.087,0.407,107.024,4.0,afrobeat
1TVxTQCQmmjAB4IynAjX6g,Ocote Soul Sounds,Taurus,Agua Santa,16.0,247320.0,False,0.718,0.872,9.0,-5.572,0.0,0.0486,0.397,0.531,0.111,0.949,164.013,4.0,afrobeat
3yPZQKUWJp0iQxCkAh3hoM,Voilaaa,Manu écoute ça...,Manu écoute ça...,17.0,270193.0,False,0.851,0.776,11.0,-6.162,1.0,0.0737,0.29,0.027,0.0371,0.907,118.019,4.0,afrobeat
74tjFjv7tXcKXCZsCJnwmy,The Sugarman 3,Sugar's Boogaloo,Sugar's Boogaloo,18.0,187933.0,False,0.62,0.559,3.0,-7.15,1.0,0.0311,0.661,0.577,0.0661,0.625,127.721,5.0,afrobeat
4DQvQ14fFSaasGyaAQao6W,The Poets Of Rhythm,Discern / Define,Guiding Resolution,17.0,214706.0,False,0.639,0.638,10.0,-8.087,1.0,0.0434,0.228,0.807,0.0931,0.936,101.687,4.0,afrobeat
5MO8ptEfzOB2vL0Em14CmO,Voilaaa,On te l'avait dit,Jungle Fire,17.0,378020.0,False,0.81,0.612,10.0,-11.387,0.0,0.0571,0.156,0.925,0.22,0.598,116.803,4.0,afrobeat
4YXbgyrVTrEiYyDZglyhLt,The Mighty Imperials;Joseph Henry,Thunder Chicken,"Soul Buster, Pt. 1",17.0,219760.0,False,0.601,0.968,0.0,-8.814,1.0,0.0426,0.0643,0.597,0.285,0.88,105.657,4.0,afrobeat
4amfVFqZ4yyDaKlJHYQ3ex,Romperayo,El Busetero Buscapleitos,El Busetero Buscapleitos,17.0,260580.0,False,0.434,0.87,8.0,-7.957,1.0,0.0354,0.0146,0.78,0.225,0.898,124.228,4.0,afrobeat
0zSAH4WmhEvjbyCsjAn8Cl,El Michels Affair,Sounding Out the City,Ocho Rios,18.0,155306.0,False,0.775,0.688,7.0,-7.105,1.0,0.0471,0.0791,0.847,0.129,0.529,94.62,4.0,afrobeat
5l0lm6XqgUfUVfo87EuTpD,Criolo,Nó na Orelha (Instrumental),Mariô (Instrumental),16.0,218600.0,False,0.724,0.585,10.0,-6.768,0.0,0.0919,0.00692,0.8,0.1,0.516,89.933,4.0,afrobeat
5lARm9DU4b7mCHuTe8kbKb,Jackie Mittoo,Fire Selection,Drum Ting,19.0,259917.0,False,0.735,0.637,10.0,-9.044,0.0,0.15,0.715,0.915,0.179,0.964,83.352,4.0,afrobeat
63FdlZpB78PwdeH29U7aTd,Jor'dan Armstrong,52 Weeks of Summer,Friends,18.0,202277.0,False,0.742,0.668,2.0,-3.871,0.0,0.0313,0.0152,0.0,0.156,0.806,97.009,4.0,afrobeat
68B0UiX7JPWB8YKEDMK7ru,El Hijo De La Cumbia,Freestyle de Ritmos,Cumbia Regional,17.0,209711.0,False,0.576,0.887,2.0,-2.424,1.0,0.0325,0.00013,0.0642,0.165,0.592,109.957,4.0,afrobeat
5p5FBWIR81bz0IDza2Dozm,Lack Of Afro;Emma Noble,Hello Baby,Fires Glow,19.0,242940.0,False,0.633,0.681,5.0,-10.054,1.0,0.0343,0.38,0.016,0.665,0.622,110.004,4.0,afrobeat
398y12FgBS3Vw2Q7hQH6bs,Los Amigos Invisibles,Arepa 3000,Pipi,20.0,133920.0,False,0.631,0.609,2.0,-8.221,1.0,0.0656,0.000932,0.61,0.157,0.702,174.968,4.0,afrobeat
3rllhj4WKYq3DG35DhCpRP,Juanafé;La Flor del Recuerdo,Parrilladas Vargas (Vol. II),Mi Último Fracaso,18.0,265086.0,False,0.457,0.332,0.0,-10.365,1.0,0.0356,0.791,8.22e-06,0.102,0.305,164.096,3.0,afrobeat
1udcRyPUJr8B8N7hAE1Sdm,Los Amigos Invisibles,Arepa 3000,Masturbation Session,20.0,293386.0,False,0.843,0.822,5.0,-6.455,0.0,0.0865,0.0221,0.0158,0.182,0.86,117.971,4.0,afrobeat
1PphwDVGRYmR7tGMvdsfo5,The New Mastersounds,The Nashville Session,Burnt Back,19.0,224095.0,False,0.537,0.903,9.0,-6.951,1.0,0.0503,0.452,0.852,0.126,0.843,111.801,4.0,afrobeat
6gaUC3ms3gCGggnfTdT2QL,BaianaSystem,BaianaSystem,Frevofoguete,18.0,206066.0,False,0.482,0.714,4.0,-8.796,0.0,0.0532,0.0127,0.903,0.107,0.656,155.103,4.0,afrobeat
4HA6HwaRTzB0b2hlFV1Ncb,Zé Bigode Orquestra;Guinu,Clube da Fumaça,Alfazema Y Guiné (feat. Guinu),17.0,118388.0,False,0.875,0.761,6.0,-5.556,1.0,0.0576,0.162,0.0,0.256,0.912,129.911,4.0,afrobeat
1m25j7wivTQQMZebdPJyO8,BaianaSystem;Thiago França,ATO 3: América do Sol,Reza Frevo,18.0,96766.0,False,0.451,0.983,2.0,-7.436,0.0,0.347,0.0909,0.982,0.107,0.378,161.108,4.0,afrobeat
5ZSnUYUX2cuOpsSbVo3Wot,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Yo No Se,20.0,132284.0,False,0.56,0.822,0.0,-9.234,1.0,0.032,0.256,0.712,0.561,0.962,131.774,4.0,afrobeat
4BPfhlDv2iYWwpFgaBf4yO,Calle 13,Los De Atrás Vienen Conmigo,Electro Movimiento,19.0,196986.0,False,0.803,0.86,8.0,-6.522,1.0,0.135,0.0782,4.45e-05,0.128,0.534,109.966,4.0,afrobeat
6v3BRYhBazEhyhm6FeKXL2,Newen Afrobeat,Curiche,Come y Calla,17.0,540346.0,False,0.795,0.857,11.0,-7.772,0.0,0.0492,0.526,0.457,0.0968,0.845,97.01,4.0,afrobeat
6cLtKtakegCY6n7iepcLYJ,Ebo Taylor;Uhuru-Yenzu,Conflict,Love and Death,18.0,499733.0,False,0.804,0.92,0.0,-7.478,1.0,0.0563,0.158,0.0797,0.0743,0.811,108.979,4.0,afrobeat
3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19.0,187173.0,False,0.768,0.688,10.0,-9.079,0.0,0.0431,0.103,0.73,0.113,0.4,125.112,4.0,afrobeat
5SdeTZrJw0QKJ2J7H1afi7,Metá Metá,MetaL MetaL,Man Feriman,18.0,460120.0,False,0.475,0.76,8.0,-6.128,1.0,0.0405,0.276,0.000137,0.367,0.359,109.977,4.0,afrobeat
0dQwKBwUx7bPLjksSyHYYZ,Plastilina Mosh,Tasty + B Sides,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19.0,181026.0,False,0.517,0.966,9.0,-5.724,0.0,0.0568,0.000439,0.0864,0.123,0.711,98.14,4.0,afrobeat
0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19.0,174293.0,False,0.527,0.883,0.0,-6.799,0.0,0.0316,0.0204,0.755,0.0913,0.828,155.135,4.0,afrobeat
0gGslfeZ5GjK19VcS82Sqa,Kutiman,Mix Tel Aviv,Mix Tel Aviv,36.0,277438.0,False,0.751,0.688,0.0,-8.023,1.0,0.0436,0.102,0.84,0.0799,0.403,120.96,4.0,afrobeat
6TRYv8brfH12SfgV8lMraP,Akalé Wubé,Mata,Mata,44.0,230853.0,False,0.569,0.496,4.0,-11.423,0.0,0.0674,0.393,0.924,0.11,0.808,82.822,4.0,afrobeat
2WcN7sgqqFNZMiMEeLvE3A,TB1,Thank You,Thank You,39.0,235826.0,False,0.775,0.808,1.0,-2.038,0.0,0.0465,0.113,0.0,0.0628,0.912,115.011,4.0,afrobeat
5outtQyJ8AQxd4ykOyu8XV,Louis Pascal,Life of Grace,Life of Grace,34.0,205973.0,False,0.59,0.491,0.0,-9.304,0.0,0.233,0.0128,4.71e-05,0.143,0.253,193.616,4.0,afrobeat
44kT6XsCkSGb9wNQ5qGXvg,Jungle Fire,Tropicoso,Comencemos (Let's Start),44.0,152600.0,False,0.666,0.903,0.0,-6.462,1.0,0.0456,0.23,0.616,0.151,0.913,111.84,4.0,afrobeat
7EUnYSsHzHMgAg6pLmAYfx,Oneness Of Juju,Breezin',Breezin',17.0,329333.0,False,0.616,0.476,11.0,-11.388,1.0,0.0536,0.687,0.599,0.0991,0.862,80.318,4.0,afrobeat
4I6a6PjNI9RGVt402sTeqh,Becca Folkes,In My Own Words,He Turned It,17.0,243408.0,False,0.663,0.872,0.0,-5.162,1.0,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,4.0,afrobeat
4CuXyFGGXns7BvvYYCaWA0,Greyboy,Soul Mosaic,Omega,19.0,64693.0,False,0.755,0.876,2.0,-8.079,1.0,0.0729,0.014,0.826,0.0641,0.894,108.383,4.0,afrobeat
174aZteQew30wcq8sPzlW6,Ikebe Shakedown,Stone by Stone,Rio Grande,46.0,230986.0,False,0.445,0.605,11.0,-7.509,0.0,0.0304,0.25,0.76,0.321,0.692,162.588,4.0,afrobeat
3PBZeQmbywJVKdlRBzSg2C,The Shaolin Afronauts,"The Fundamental Nature of Being, Part One","Abyssinian Suite, Pt. 4",41.0,292228.0,False,0.526,0.762,11.0,-12.783,0.0,0.0401,0.0183,0.511,0.0664,0.867,110.086,4.0,afrobeat
3oZWXld4ObidTo8tShLNxZ,TJ Cream;Ozoro,Haven`t You Heard?,Haven`t You Heard?,17.0,189048.0,False,0.865,0.443,6.0,-11.879,0.0,0.414,0.148,0.0,0.0609,0.738,160.001,4.0,afrobeat
6CtD4OlyP18mLPEhBotviY,Jaron Nurse,Uncommon,Uncommon Girl,17.0,144065.0,False,0.908,0.631,4.0,-9.078,0.0,0.0543,0.128,0.000897,0.165,0.819,110.048,4.0,afrobeat
342MrQja9hV0VipxM0iuNr,Maga Bo;Mestre Camaleão,Quilombo do Futuro,É da Nossa Cor,17.0,195386.0,False,0.668,0.873,3.0,-3.887,0.0,0.0558,0.422,0.0,0.355,0.771,116.968,4.0,afrobeat
1QGpYmCjN9Jp4MGXXKnlRt,Victor Rice,Drink,The Demander,18.0,138817.0,False,0.678,0.785,11.0,-8.721,0.0,0.044,0.00941,0.811,0.17,0.995,141.557,4.0,afrobeat
6zeOuFLzYvFOfwedcmz7Nu,Sharyn,In Full Bloom,Burn Brighter / Like I do,17.0,204661.0,False,0.855,0.662,6.0,-7.488,0.0,0.0618,0.33,0.00172,0.573,0.487,113.003,4.0,afrobeat
7HuER5q1a5dJ0uKrfGrMCj,Jlyricz,Searching,Searching,16.0,190714.0,False,0.552,0.424,8.0,-6.649,1.0,0.0722,0.604,0.0,0.0849,0.596,204.128,3.0,afrobeat
0PXa2lGQZBqatc4iLCDF7Y,Speedometer,Our Kind of Movement,Funky Amigo,17.0,203414.0,False,0.862,0.673,10.0,-9.92,0.0,0.0492,0.0568,0.796,0.0737,0.823,113.427,4.0,afrobeat
46XxyeE0hOs9RVJWihUZiu,Jungle Fire,Tropicoso,Culebro,16.0,234333.0,False,0.581,0.871,5.0,-7.66,0.0,0.042,0.00707,0.713,0.0724,0.91,118.497,4.0,afrobeat
2GS8EFnNZIkWCW4dpvwEVa,Monomono,Give The Beggar A Chance,Give The Beggar A Chance,16.0,357266.0,False,0.548,0.721,7.0,-8.986,1.0,0.0386,0.503,0.00013,0.468,0.947,163.452,3.0,afrobeat
2qauC97rpj9Z9owo2RIqHI,Eddie Neblett,Walking in Authority,100% Worship,17.0,216893.0,False,0.718,0.73,1.0,-11.053,1.0,0.512,0.447,0.0,0.0711,0.932,120.145,4.0,afrobeat
3IQvH607gDiHXdT8wnqgtC,Tony Allen With Africa 70,"Progress, Jealousy",Jealousy,17.0,683893.0,False,0.866,0.636,1.0,-12.801,1.0,0.134,0.222,0.558,0.131,0.859,99.615,4.0,afrobeat
1TIr3Py2sKuNPXSe4nhVQE,Hugh Masekela,Still Grazing,Been Such A Long Time Gone,18.0,239426.0,False,0.538,0.663,2.0,-9.609,1.0,0.0364,0.236,0.00175,0.084,0.699,106.814,4.0,afrobeat
3LJjkv2PGHC7mnpCJ7O4uU,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Bèmèlkesh Aydèlèm,18.0,568506.0,False,0.76,0.626,10.0,-12.927,0.0,0.0789,0.562,0.221,0.0804,0.857,99.991,4.0,afrobeat
2cAz2Kjy2Zo1aFav7iITEC,Ikebe Shakedown,Ikebe Shakedown,Sakonsa,16.0,152040.0,False,0.603,0.984,7.0,-6.256,1.0,0.0377,0.174,0.851,0.131,0.922,131.249,4.0,afrobeat
2XWx3cUPgju22NUCbv5e1X,Jungle Fire,Tropicoso,Village Hustle,16.0,240400.0,False,0.785,0.874,4.0,-8.122,0.0,0.0485,0.0782,0.816,0.0728,0.962,120.102,4.0,afrobeat
6jxGGknzB1s1fnCKvRt2NC,Niña Dioz;Shigeto,Reyna,Nubes (feat. Shigeto),19.0,184991.0,False,0.891,0.855,7.0,-3.991,1.0,0.0922,0.0234,0.0215,0.0799,0.527,115.0,4.0,afrobeat
1CmiXotreN0ISdnfH5an5C,Ikebe Shakedown,Ikebe Shakedown,The Viking,16.0,273280.0,False,0.732,0.967,7.0,-6.559,1.0,0.0514,0.332,0.882,0.0555,0.755,110.103,4.0,afrobeat
6c5flx9Sfv7qCFlx1aVPSG,Tony Allen,Film Of Life,Ewa,17.0,251146.0,False,0.692,0.884,1.0,-8.655,1.0,0.0632,0.0317,0.885,0.087,0.19,112.976,4.0,afrobeat
2Vpc8EmFu6yz8ERrl47mwm,Geraldo Pino;The Heartbeats,DJ-Kicks (Motor City Drum Ensemble) [DJ Mix],Black Woman Experience - Mixed,17.0,170493.0,False,0.719,0.736,9.0,-12.658,0.0,0.0506,0.447,0.933,0.121,0.372,123.326,4.0,afrobeat
2aSlPgChCAMHVX2TnfgNXA,BaianaSystem;Bule Bule,ATO 3: América do Sol,Vixe,18.0,66866.0,False,0.535,0.636,7.0,-6.285,1.0,0.044,0.877,0.000381,0.227,0.526,111.069,4.0,afrobeat
1qDozvANiff3iPglEdPJub,Tony Allen;Ty,HomeCooking,Woman To Man,17.0,287560.0,False,0.898,0.801,7.0,-7.586,1.0,0.0845,0.0105,0.000312,0.125,0.724,115.028,4.0,afrobeat
1DTljJvfLMNDhbUgy3Jbmt,Mulatu Astatke,Sketches of Ethiopia (Bonus Track Version),Hager Fiker,17.0,368546.0,False,0.677,0.684,10.0,-12.91,0.0,0.0504,0.953,0.884,0.0885,0.948,92.185,4.0,afrobeat
20YRsH03UqJH37NLydGdgo,Tony Allen,Lagos No Shaking,Ise Nla,18.0,319533.0,False,0.774,0.907,0.0,-9.914,1.0,0.04,0.304,0.064,0.136,0.962,110.0,4.0,afrobeat
2ECHfbGbzm8gTFBAqUMZUw,El Rego;Kill Emil,Afro Edits,E Nan Mian Nuku,17.0,235102.0,False,0.753,0.877,10.0,-7.837,0.0,0.0434,0.00721,0.247,0.0695,0.866,97.985,4.0,afrobeat
4L7JX8Uq8VsDRCX8WeePop,Tony Allen,Film Of Life,Tiger's Skip,17.0,231640.0,False,0.727,0.481,8.0,-10.002,1.0,0.0554,0.0266,0.821,0.094,0.451,147.327,4.0,afrobeat
4ZVleinztyDBkZkuhybPBY,BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica,Futuro Dub,Água (Adubada),18.0,206848.0,False,0.486,0.586,2.0,-8.539,0.0,0.032,0.638,0.59,0.966,0.393,96.954,4.0,afrobeat
22RPKKHCEqiEYQMjc7Ed9o,William Onyeabor,Anything You Sow,When The Going Is Smooth & Good,17.0,773800.0,False,0.826,0.629,3.0,-6.158,1.0,0.0486,0.357,0.38,0.0967,0.54,128.164,4.0,afrobeat
2AsbwhBYcjeA6gkeyOrFMR,The Budos Band,The Budos Band EP,Smoke Gets In...,18.0,222906.0,False,0.513,0.347,9.0,-13.798,1.0,0.0293,0.000155,0.894,0.0895,0.279,107.468,4.0,afrobeat
4jnwxGBr5mxl8ZoE8OwW7C,Orchestra Baobab,Day of the Dead,Clementine Jam,18.0,300413.0,False,0.545,0.664,7.0,-8.202,1.0,0.0508,0.0655,0.0642,0.113,0.333,96.602,4.0,afrobeat
2A9PS0ab2c3Jl8E4pRXYW1,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Que Rico,20.0,146076.0,False,0.556,0.75,0.0,-8.921,1.0,0.043,0.276,0.0793,0.455,0.715,130.915,4.0,afrobeat
3aYgbR0WJfwCRjnRcQqRo0,Bixiga 70,Bixiga 70 (2011),Balboa Dub,17.0,264973.0,False,0.644,0.831,11.0,-8.835,0.0,0.0343,0.221,0.895,0.127,0.759,126.061,4.0,afrobeat
28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,16.0,242000.0,False,0.753,0.728,10.0,-6.071,0.0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3.0,afrobeat
6M9fk5rI2xnn7piX9TxNtl,Los Amigos Invisibles,Commercial,Como Sabes Tú,19.0,219226.0,False,0.5,0.926,11.0,-5.52,0.0,0.0398,0.000692,0.722,0.157,0.732,74.973,4.0,afrobeat
4ZejXkTaVyw3KffEcS86ix,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Tatuaje,18.0,301413.0,False,0.532,0.571,9.0,-7.792,1.0,0.0282,0.6,0.0955,0.341,0.215,79.529,4.0,afrobeat
7nGzwkF6wwtdgSu94qmqSf,Samuca e a Selva,Tudo Que Move É Sagrado,Amor de Índio,17.0,275149.0,False,0.57,0.386,7.0,-13.635,1.0,0.121,0.646,8.95e-05,0.18,0.316,150.141,3.0,afrobeat
3HXwqoy1n9IEJVEnL6CC1E,Hugh Masekela,Hope,Marketplace,18.0,331040.0,False,0.696,0.249,5.0,-17.176,1.0,0.0559,0.678,1.56e-05,0.472,0.558,92.286,4.0,afrobeat
73YJWP6w5D84mED9wQodIE,Hugh Masekela,Pure Sounds of Africa,Chileshe,17.0,378893.0,False,0.656,0.85,5.0,-3.685,1.0,0.0317,0.415,0.000192,0.207,0.443,88.955,4.0,afrobeat
7syRb4LX1tdcCceUX0Q764,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,Chinese New Year,17.0,226400.0,False,0.57,0.698,1.0,-10.008,1.0,0.0348,0.224,0.857,0.153,0.715,116.416,5.0,afrobeat
1qlSlUzvKDuBlETIxwmVJF,Antibalas,Talkatif,Talkatif,16.0,576133.0,False,0.695,0.942,8.0,-6.379,1.0,0.0774,0.206,0.301,0.298,0.851,136.029,4.0,afrobeat
1401jEwuaQoh40lXA07jUg,Plastilina Mosh,Aquamosh,Savage Sucker Boy Featuring Pocahontas Freaky Groove,19.0,212893.0,False,0.324,0.826,11.0,-8.127,0.0,0.144,0.00703,7.85e-06,0.682,0.588,128.375,4.0,afrobeat
7pW8qktBmU1SLIDeiVb8PP,Lara George,Higher,Dansaki,39.0,324572.0,False,0.701,0.94,4.0,-2.963,1.0,0.0497,0.0619,0.0288,0.0962,0.945,139.497,3.0,afrobeat
2WaesAINqa4dKnLVu8JQKS,The Dynamics,Disco Reggae,Move on Up,48.0,292571.0,False,0.845,0.769,11.0,-7.838,0.0,0.036,0.146,0.355,0.0917,0.969,145.985,4.0,afrobeat
1u5CtLtLmmY4KIe4k94XtA,El Michels Affair,Yeti Season (Deluxe Version),Ala Vida,42.0,232357.0,False,0.647,0.386,1.0,-10.388,1.0,0.0571,0.67,0.906,0.146,0.491,80.833,4.0,afrobeat
75lisbgzhfJdIt5YdPuAWP,Jorge Drexler,Frontera,La edad del cielo,56.0,219493.0,False,0.668,0.261,7.0,-13.003,1.0,0.0405,0.588,0.000391,0.116,0.282,147.446,4.0,afrobeat
0BkI4Yoh4a6p3v0PXogsjs,Nomo,LP,Discontinued,16.0,482786.0,False,0.394,0.73,5.0,-8.74,0.0,0.0679,0.0437,0.854,0.179,0.795,85.866,4.0,afrobeat
1Bx3trnFdCStyiV5PF0vkj,The Budos Band,The Budos Band,T.I.B.W.F.,52.0,160600.0,False,0.674,0.607,1.0,-7.76,1.0,0.057,0.0124,0.87,0.147,0.712,77.845,4.0,afrobeat
7uiNQlqo95kRej5PcPrq4U,A Mose,Faraway,Faraway,16.0,171702.0,False,0.701,0.739,3.0,-5.209,0.0,0.0585,0.0855,0.00369,0.0887,0.247,100.981,4.0,afrobeat
6MMXwZyjQhw6HaIwFGW0JI,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Enkèn Yèlélèbesh,45.0,238440.0,False,0.74,0.492,5.0,-8.72,0.0,0.0366,0.589,0.000796,0.119,0.893,128.648,4.0,afrobeat
5ubvcUYndr5yA09c1OynaB,Buyepongo,Cantarito,Cantarito,17.0,324986.0,False,0.571,0.783,4.0,-7.893,0.0,0.0561,0.317,0.579,0.131,0.866,121.39,4.0,afrobeat
5gXeGIJCGNycRlkoBIpBeJ,J Prince,Om3ga: Krng the Mixtape,Must Reach,17.0,184800.0,False,0.808,0.778,6.0,-4.791,1.0,0.0807,0.198,0.0,0.101,0.613,100.009,4.0,afrobeat
6KKIxIWUL2dOn4CxmvY0H9,Calle 13,Residente o Visitante,El Avión Se Cae,19.0,257693.0,True,0.759,0.78,0.0,-8.007,1.0,0.0385,0.0024,0.0506,0.321,0.51,125.05,4.0,afrobeat
77bHEazbuFqK3tTvoHFWQ3,Assagai,Assagai,Telephone Girl,17.0,214533.0,False,0.604,0.52,1.0,-12.658,1.0,0.08,0.0758,7.95e-05,0.089,0.966,102.502,4.0,afrobeat
6yJUTxxr6IDc6A9nsQAoGy,Bacao Rhythm & Steel Band,Expansions,Represent,17.0,199398.0,False,0.717,0.513,4.0,-7.916,0.0,0.0337,0.00956,0.813,0.112,0.79,92.968,4.0,afrobeat
34Qr17Bzt50nD101GsIsh8,Morbo y Mambo,Boa,Chori 95,17.0,251453.0,False,0.472,0.821,7.0,-6.471,0.0,0.0415,0.000143,0.792,0.121,0.519,95.93,4.0,afrobeat
6mmyRIjtOmYDYxaFRDByfY,J Prince,Unlimited,Blood,17.0,216442.0,False,0.85,0.902,9.0,-5.441,1.0,0.257,0.13,1.73e-05,0.0867,0.836,127.968,4.0,afrobeat
6Pwk5rWWIkBgwkl62lXjBp,Bacao Rhythm & Steel Band,55,Tender Trap,17.0,213631.0,False,0.69,0.707,0.0,-3.826,1.0,0.0986,0.16,0.773,0.0373,0.746,94.275,4.0,afrobeat
6DBqULxLjq66GX2dim7opR,Lack Of Afro,Press On,The Outsider,49.0,227346.0,False,0.681,0.838,0.0,-6.538,1.0,0.0797,0.0874,0.49,0.348,0.456,112.608,4.0,afrobeat
04fpUM7YWaU5EQEohGpw4y,Voilaaa;Rama Traore,Voiciii,Tu Mens Devant Moi,17.0,247255.0,False,0.817,0.601,7.0,-11.881,0.0,0.0424,0.0685,0.00666,0.0719,0.847,129.971,4.0,afrobeat
3i0diO0lN4p4tfvomLBKNP,Orgone,Sweet Feet,Sweet Feet,18.0,229633.0,False,0.766,0.722,9.0,-7.949,0.0,0.0549,0.0335,1.01e-05,0.0791,0.842,122.369,4.0,afrobeat
3yw51GwjMWYYK9RkNfcHr9,Voilaaa;Lass;JKriv,Remixes,Ku La Foon - JKriv Remix,16.0,398280.0,False,0.811,0.598,9.0,-11.6,0.0,0.0634,0.0561,0.268,0.0476,0.86,119.998,4.0,afrobeat
78U7dsruM76CzAnTSZ4npT,The Funkees,Dancing Time: The Best of Eastern Nigeria's Afro Rock Exponents 1973-77,Akula Owu Onyeara,39.0,448914.0,False,0.701,0.702,5.0,-10.323,0.0,0.122,0.525,0.0486,0.235,0.885,110.721,4.0,afrobeat
2J151Q4dYeMJ4y4scrmrjE,Los Pirañas,Historia natural,Puerta del sol,16.0,270090.0,False,0.573,0.856,9.0,-7.321,0.0,0.0392,0.0736,0.79,0.0889,0.929,103.748,4.0,afrobeat
3mNtJ94LS5gTrclSCE9w9r,Ebo Taylor;Pat Thomas;Henrik Schwarz,Ene Nyame (Henrik Schwarz Blend),Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,49.0,563866.0,False,0.761,0.626,5.0,-12.634,1.0,0.0421,0.0172,0.634,0.0879,0.715,124.024,4.0,afrobeat
4iJpsYr99D3Me2baq7kke9,Voilaaa;Pat Kalla,Voiciii,Faut Pas Dire Des Choses Comme Ça,16.0,275162.0,False,0.738,0.717,6.0,-13.001,0.0,0.391,0.473,1.39e-05,0.21,0.936,134.668,4.0,afrobeat
0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club,Disco 2,Song for Rollins,16.0,219346.0,False,0.841,0.577,0.0,-7.544,1.0,0.0438,0.238,0.86,0.0571,0.843,90.522,4.0,afrobeat
64hHlwJnvR9bOgSF5fYXjN,Timoneki,Timoneki,Donde Vas,16.0,271457.0,False,0.564,0.62,7.0,-7.976,0.0,0.0399,0.0443,0.0133,0.0798,0.487,180.008,4.0,afrobeat
3yTF02CGqSPhca4sRk2rsw,The Daktaris,Soul Explosion,Upside Down,16.0,254920.0,False,0.66,0.807,8.0,-8.557,0.0,0.0531,0.103,0.662,0.0688,0.754,113.893,4.0,afrobeat
